started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2022-12-01 06:04:19.667000+00:00,2022-12-01 06:09:16.320000+00:00,296,620,Bislettgata,ved Sofies Gate,59.92377440938114,10.734712874574,449,Ruseloekkgaarden,langs Loekkeveien,59.91357497092093,10.726229742333288
2022-12-01 06:05:26.624000+00:00,2022-12-01 06:19:13.759000+00:00,827,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,524,Volvat,langs Soerkedalsveien,59.9330870371029,10.703967938028702
2022-12-01 06:05:27.087000+00:00,2022-12-01 06:10:08.516000+00:00,281,442,Vulkan,ved Maridalsveien,59.92251,10.75101,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2022-12-01 06:05:52.457000+00:00,2022-12-01 06:11:29.357000+00:00,336,480,Helga Helgesens plass,langs Groenlandsleiret,59.9121109,10.7661939,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541
2022-12-01 06:08:05.852000+00:00,2022-12-01 06:15:38.362000+00:00,452,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,443,Sjoesiden ved trappen,Oslo S,59.91015446696496,10.751980909227372
2022-12-01 06:10:48.994000+00:00,2022-12-01 06:28:45.631000+00:00,1076,438,BI Nydalen,ved hovedinngangen,59.949239,10.768576,464,Sukkerbiten,ved gangbroen,59.90512438070349,10.753763553726516
2022-12-01 06:13:38.095000+00:00,2022-12-01 06:18:04.552000+00:00,266,608,Colletts gate,ved Diriks gate,59.93068679863987,10.746273349149249,425,Adamstuen,ved trikkestoppen,59.932792,10.734457
2022-12-01 06:13:53.686000+00:00,2022-12-01 06:18:10.079000+00:00,256,540,Lilleborgbanen,langs Ole Bulls gate,59.93363159074286,10.769118139881124,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2022-12-01 06:14:04.677000+00:00,2022-12-01 06:23:35.713000+00:00,571,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,523,Toeyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736
2022-12-01 06:14:04.821000+00:00,2022-12-01 06:21:29.687000+00:00,444,460,Botanisk Hage soer,langs Jens Bjelkes gate,59.91541769802439,10.76933022142641,2315,Rostockgata,utenfor Bjoervika visningssenter,59.90691970255054,10.760311802881915
2022-12-01 06:14:44.651000+00:00,2022-12-01 06:17:16.873000+00:00,152,444,AHO,langs Maridalsveien,59.925265,10.750462,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2022-12-01 06:15:24.210000+00:00,2022-12-01 06:21:18.021000+00:00,353,737,Munkegata,langs Oslo gate,59.908255,10.7678,448,Oslo Plaza,ved rundkjoeringen,59.91218291295141,10.7544337247013
2022-12-01 06:16:02.631000+00:00,2022-12-01 06:23:39.962000+00:00,457,597,Fredensborg,ved rundkjoeringen,59.920995,10.750358,448,Oslo Plaza,ved rundkjoeringen,59.91218291295141,10.7544337247013
2022-12-01 06:16:28.191000+00:00,2022-12-01 06:25:29.910000+00:00,541,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541,443,Sjoesiden ved trappen,Oslo S,59.91015446696496,10.751980909227372
2022-12-01 06:17:29.269000+00:00,2022-12-01 06:41:01.121000+00:00,1411,442,Vulkan,ved Maridalsveien,59.92251,10.75101,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2022-12-01 06:18:10.329000+00:00,2022-12-01 06:24:44.258000+00:00,393,447,Kvaernerbyen,langs Smeltedigelen,59.904473,10.786167,465,Bjoervika,under broen Nylandsveien,59.909006,10.75618
2022-12-01 06:18:41.523000+00:00,2022-12-01 06:28:40.660000+00:00,599,431,Chr. Michelsens Gate,ved Fjellgata,59.927292,10.773185,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2022-12-01 06:19:13.735000+00:00,2022-12-01 06:26:05.819000+00:00,412,480,Helga Helgesens plass,langs Groenlandsleiret,59.9121109,10.7661939,549,Linaaes gate,langs Moellergata,59.91382393242077,10.745704482209018
2022-12-01 06:19:30.683000+00:00,2022-12-01 06:24:59.569000+00:00,328,599,Paléhaven,langs Strandgata,59.910331,10.75011,464,Sukkerbiten,ved gangbroen,59.90512438070349,10.753763553726516
2022-12-01 06:20:05.226000+00:00,2022-12-01 06:26:17.189000+00:00,371,455,Sofienbergparken soer,langs Sofienberggata,59.922337,10.7617503,480,Helga Helgesens plass,langs Groenlandsleiret,59.9121109,10.7661939
2022-12-01 06:21:27.217000+00:00,2022-12-01 06:31:42.593000+00:00,615,460,Botanisk Hage soer,langs Jens Bjelkes gate,59.91541769802439,10.76933022142641,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312
2022-12-01 06:23:02.089000+00:00,2022-12-01 06:27:01.649000+00:00,239,970,Enerhaugen,ved Soerligata,59.91320242563816,10.767579386407874,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135
2022-12-01 06:23:48.215000+00:00,2022-12-01 06:25:20.820000+00:00,92,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2022-12-01 06:23:56.825000+00:00,2022-12-01 06:36:31.525000+00:00,754,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2022-12-01 06:24:05.332000+00:00,2022-12-01 06:30:47.484000+00:00,402,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,465,Bjoervika,under broen Nylandsveien,59.909006,10.75618
2022-12-01 06:24:25.340000+00:00,2022-12-01 06:59:02.895000+00:00,2077,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,438,BI Nydalen,ved hovedinngangen,59.949239,10.768576
2022-12-01 06:24:33.115000+00:00,2022-12-01 06:35:04.404000+00:00,631,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,465,Bjoervika,under broen Nylandsveien,59.909006,10.75618
2022-12-01 06:25:42.726000+00:00,2022-12-01 06:40:35.346000+00:00,892,534,Filipstadveien,langs busslommen,59.9102277,10.7208788,572,Skoeyen,under broen,59.92226850808104,10.679579749668129
2022-12-01 06:25:53.739000+00:00,2022-12-01 06:29:11.364000+00:00,197,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211
2022-12-01 06:25:53.850000+00:00,2022-12-01 06:30:52.576000+00:00,298,737,Munkegata,langs Oslo gate,59.908255,10.7678,443,Sjoesiden ved trappen,Oslo S,59.91015446696496,10.751980909227372
2022-12-01 06:26:00.663000+00:00,2022-12-01 06:48:29.025000+00:00,1348,627,Skoeyen Stasjon,langs Hoffsveien,59.922723981014094,10.67862514536896,496,Fysikkbygningen,ved Sem Saelands vei,59.937957367051965,10.719488529430388
2022-12-01 06:26:31.192000+00:00,2022-12-01 06:34:11.660000+00:00,460,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,400,OsloMet,langs Pilestredet,59.919927,10.735428
2022-12-01 06:26:37.173000+00:00,2022-12-01 06:30:55.170000+00:00,257,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,478,Jernbanetorget,Europaraadets plass,59.911901,10.749929
2022-12-01 06:27:59.648000+00:00,2022-12-01 06:40:38.843000+00:00,759,534,Filipstadveien,langs busslommen,59.9102277,10.7208788,392,Sjoesiden ved fontenen,Oslo S,59.91018085263352,10.751698750995615
2022-12-01 06:28:45.913000+00:00,2022-12-01 06:34:48.454000+00:00,362,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511703
2022-12-01 06:29:00.346000+00:00,2022-12-01 06:37:38.903000+00:00,518,404,Oslo Handelsgymnasium,ved Solligata,59.914306,10.720202,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2022-12-01 06:29:10.345000+00:00,2022-12-01 06:32:50.099000+00:00,219,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,558,Dokkveien,ved Stoeperigata,59.910974,10.7277001
2022-12-01 06:29:18.812000+00:00,2022-12-01 06:40:14.272000+00:00,655,460,Botanisk Hage soer,langs Jens Bjelkes gate,59.91541769802439,10.76933022142641,452,Vippetangen vest,naermest Raadhuset,59.903989,10.740627
2022-12-01 06:29:35.515000+00:00,2022-12-01 06:33:02.601000+00:00,207,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634,449,Ruseloekkgaarden,langs Loekkeveien,59.91357497092093,10.726229742333288
2022-12-01 06:29:39.818000+00:00,2022-12-01 06:37:34.708000+00:00,474,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,609,Fred Olsens gate,ved Karl Johans gate,59.9110506,10.7493737
2022-12-01 06:30:52.439000+00:00,2022-12-01 06:54:05.920000+00:00,1393,540,Lilleborgbanen,langs Ole Bulls gate,59.93363159074286,10.769118139881124,543,Fyrstikktorget,ved Karoline Kristiansens vei,59.91381587564694,10.798093360118871
2022-12-01 06:32:09.975000+00:00,2022-12-01 06:48:49.583000+00:00,999,449,Ruseloekkgaarden,langs Loekkeveien,59.91357497092093,10.726229742333288,455,Sofienbergparken soer,langs Sofienberggata,59.922337,10.7617503
2022-12-01 06:32:34.405000+00:00,2022-12-01 06:36:20.588000+00:00,226,483,Hausmanns gate,ved Roede Kors,59.915451,10.758328,465,Bjoervika,under broen Nylandsveien,59.909006,10.75618
2022-12-01 06:34:24.794000+00:00,2022-12-01 06:40:49.135000+00:00,384,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,737,Munkegata,langs Oslo gate,59.908255,10.7678
2022-12-01 06:34:50.113000+00:00,2022-12-01 06:44:52.083000+00:00,601,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-12-01 06:34:53.554000+00:00,2022-12-01 06:36:45.157000+00:00,111,572,Skoeyen,under broen,59.92226850808104,10.679579749668129,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2022-12-01 06:35:40.742000+00:00,2022-12-01 06:45:11.742000+00:00,571,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2022-12-01 06:37:44.486000+00:00,2022-12-01 06:42:50.434000+00:00,305,442,Vulkan,ved Maridalsveien,59.92251,10.75101,549,Linaaes gate,langs Moellergata,59.91382393242077,10.745704482209018
2022-12-01 06:38:35.129000+00:00,2022-12-01 06:42:26.593000+00:00,231,385,Soendre gate,ved Ankerbrua,59.918632,10.757867,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2022-12-01 06:39:10.095000+00:00,2022-12-01 07:06:36.678000+00:00,1646,460,Botanisk Hage soer,langs Jens Bjelkes gate,59.91541769802439,10.76933022142641,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2022-12-01 06:39:48.831000+00:00,2022-12-01 06:46:11.621000+00:00,382,435,Fram-gaarden,langs Bygdoey Allé,59.915424,10.714577,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2022-12-01 06:40:46.822000+00:00,2022-12-01 06:46:32.420000+00:00,345,442,Vulkan,ved Maridalsveien,59.92251,10.75101,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312
2022-12-01 06:41:36.854000+00:00,2022-12-01 06:43:24.821000+00:00,107,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814,572,Skoeyen,under broen,59.92226850808104,10.679579749668129
2022-12-01 06:42:05.339000+00:00,2022-12-01 06:45:49.586000+00:00,224,518,Ullevaalsveien,ved taxi stoppen,59.9246852,10.7395045,530,Holbergs plass,ved Welhavens gate,59.9193095,10.7343051
2022-12-01 06:42:16.086000+00:00,2022-12-01 06:46:24.279000+00:00,248,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2022-12-01 06:42:18.567000+00:00,2022-12-01 06:52:01.088000+00:00,582,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982289
2022-12-01 06:42:19.354000+00:00,2022-12-01 06:49:25.912000+00:00,426,447,Kvaernerbyen,langs Smeltedigelen,59.904473,10.786167,465,Bjoervika,under broen Nylandsveien,59.909006,10.75618
2022-12-01 06:42:42.312000+00:00,2022-12-01 06:50:08.268000+00:00,445,534,Filipstadveien,langs busslommen,59.9102277,10.7208788,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-12-01 06:42:51.453000+00:00,2022-12-01 06:49:40.376000+00:00,408,455,Sofienbergparken soer,langs Sofienberggata,59.922337,10.7617503,2315,Rostockgata,utenfor Bjoervika visningssenter,59.90691970255054,10.760311802881915
