started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-01-10 19:15:47.412000+00:00,2023-01-10 19:26:29.164000+00:00,641,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-01-10 19:17:28.934000+00:00,2023-01-10 19:20:54.618000+00:00,205,586,Københavngata busstopp,ved Fagerheim tennisklubb,59.9294565845173,10.769121495700826,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858
2023-01-10 19:17:34.065000+00:00,2023-01-10 19:37:21.873000+00:00,1187,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287,469,Studentparlamentet,ved Frydenlund holdeplass,59.920852,10.733357
2023-01-10 19:20:33.820000+00:00,2023-01-10 19:31:01.266000+00:00,627,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2023-01-10 19:23:05.799000+00:00,2023-01-10 19:43:40.352000+00:00,1234,412,Jakob kirke,langs Torggata,59.917866,10.754898,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449
2023-01-10 19:26:49.479000+00:00,2023-01-10 19:33:22.427000+00:00,392,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655
2023-01-10 19:28:16.044000+00:00,2023-01-10 19:44:25.873000+00:00,969,450,Elisenberg,ved holdeplassen,59.919524,10.70884,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2023-01-10 19:29:21.591000+00:00,2023-01-10 19:40:42.805000+00:00,681,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008,473,Majorstuveien,langs Maries gate,59.926697,10.716195
2023-01-10 19:30:42.263000+00:00,2023-01-10 19:47:01.258000+00:00,978,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,506,Botanisk Hage vest,ved Blytts gate,59.92012811804052,10.768875408563598
2023-01-10 19:31:53.836000+00:00,2023-01-10 19:42:46.741000+00:00,652,415,Sinsenveien,ved Kongehellegata,59.929542,10.781053,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-01-10 19:32:30.271000+00:00,2023-01-10 19:42:52.036000+00:00,621,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615,737,Munkegata,langs Oslo gate,59.908255,10.7678
2023-01-10 19:34:40.368000+00:00,2023-01-10 19:38:56.779000+00:00,256,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,556,Pilestredet,ved Sporveisgata,59.9262242,10.7296246
2023-01-10 19:41:43.075000+00:00,2023-01-10 19:47:59.729000+00:00,376,519,Thomas Heftyes plass,ved Bygdøy allé,59.918578143336774,10.703899530059402,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2023-01-10 19:50:45.292000+00:00,2023-01-10 19:53:02.444000+00:00,137,444,AHO,langs Maridalsveien,59.925265,10.750462,597,Fredensborg,ved rundkjøringen,59.920995,10.750358
2023-01-10 19:51:54.825000+00:00,2023-01-10 20:01:19.224000+00:00,564,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621
2023-01-10 19:54:31.984000+00:00,2023-01-10 19:58:57.920000+00:00,265,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2023-01-10 19:57:17.152000+00:00,2023-01-10 20:12:25.499000+00:00,908,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2023-01-10 19:58:06.253000+00:00,2023-01-10 20:23:21.264000+00:00,1515,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-01-10 20:00:28.528000+00:00,2023-01-10 20:07:09.749000+00:00,401,410,Landstads gate,langs Uelands gate,59.929005,10.7496755,2339,Elgsletta,langs Nylandsveien,59.91564920880896,10.761724502548105
2023-01-10 20:04:19.710000+00:00,2023-01-10 20:09:05.950000+00:00,286,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-01-10 20:04:22.759000+00:00,2023-01-10 20:16:22.854000+00:00,720,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-01-10 20:06:11.244000+00:00,2023-01-10 20:25:14.353000+00:00,1143,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2023-01-10 20:09:16.400000+00:00,2023-01-10 20:14:36.611000+00:00,320,558,Dokkveien,ved Støperigata,59.910974,10.7277001,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-01-10 20:09:33.666000+00:00,2023-01-10 20:12:21.388000+00:00,167,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,2332,Krohgstøtten hospital,Hjørnet av Hausmannsgata and Storgata,59.91629601075576,10.757376666842816
2023-01-10 20:14:41.182000+00:00,2023-01-10 20:25:26.679000+00:00,645,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2023-01-10 20:15:46.717000+00:00,2023-01-10 20:18:29.201000+00:00,162,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2023-01-10 20:16:21.546000+00:00,2023-01-10 21:20:07.261000+00:00,3825,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,461,Vålerenga,langs Ingeborgs gate,59.908576,10.786856
2023-01-10 20:17:10.690000+00:00,2023-01-10 20:29:41.590000+00:00,750,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,500,Anker Hotel,langs Storgata,59.9172794,10.7581553
2023-01-10 20:18:50.894000+00:00,2023-01-10 20:27:35.614000+00:00,524,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,561,Kirkeveien,ved Gørbitz' gate,59.93347989334691,10.726294394131088
2023-01-10 20:24:23.701000+00:00,2023-01-10 20:27:06.665000+00:00,162,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-01-10 20:34:02.767000+00:00,2023-01-10 20:42:31.857000+00:00,509,442,Vulkan,ved Maridalsveien,59.92251,10.75101,744,Hallénparken,ved Vogts gate,59.9315302,10.762169
2023-01-10 20:35:25.027000+00:00,2023-01-10 20:47:14.741000+00:00,709,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,382,Stensgata,ved trikkestoppet,59.92958561753996,10.732839000000013
2023-01-10 20:35:25.547000+00:00,2023-01-10 20:46:54.334000+00:00,688,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232,382,Stensgata,ved trikkestoppet,59.92958561753996,10.732839000000013
2023-01-10 20:37:11.222000+00:00,2023-01-10 20:45:03.776000+00:00,472,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892
2023-01-10 20:39:10.821000+00:00,2023-01-10 20:43:19.407000+00:00,248,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-01-10 20:42:16.173000+00:00,2023-01-10 20:44:30.042000+00:00,133,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129
2023-01-10 20:44:41.460000+00:00,2023-01-10 20:55:31.196000+00:00,649,571,Over Rådhusgata,langs Nedre Slottsgate,59.9101207,10.7407129,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388
2023-01-10 20:44:56.153000+00:00,2023-01-10 20:48:56.504000+00:00,240,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2023-01-10 20:48:10.782000+00:00,2023-01-10 20:52:06.699000+00:00,235,556,Pilestredet,ved Sporveisgata,59.9262242,10.7296246,427,Briskeby,ved Uranienborg skole,59.920218,10.717978
2023-01-10 20:55:45.300000+00:00,2023-01-10 21:00:17.317000+00:00,272,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-01-10 20:58:50.681000+00:00,2023-01-10 21:05:42.699000+00:00,412,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806,388,Skovveien,langs Frognerveien,59.9163309,10.716349
2023-01-10 21:01:15.140000+00:00,2023-01-10 21:07:11.885000+00:00,356,431,Chr. Michelsens Gate,ved Fjellgata,59.927292,10.773185,377,Tøyenparken,ved Caltexløkka,59.915667,10.7775665
2023-01-10 21:03:29.084000+00:00,2023-01-10 21:08:29.209000+00:00,300,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2023-01-10 21:08:06.940000+00:00,2023-01-10 21:19:06.400000+00:00,659,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-01-10 21:08:29.311000+00:00,2023-01-10 21:19:09.671000+00:00,640,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-01-10 21:10:32.797000+00:00,2023-01-10 21:28:48.060000+00:00,1095,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726
2023-01-10 21:16:38.757000+00:00,2023-01-10 21:27:18.931000+00:00,640,2305,Hesselbergs Gate,ved Toftes Gate,59.92774803110845,10.761265771390583,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641
2023-01-10 21:17:17.310000+00:00,2023-01-10 21:21:25.441000+00:00,248,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-01-10 21:23:19.676000+00:00,2023-01-10 21:55:55.325000+00:00,1955,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2023-01-10 21:23:53.916000+00:00,2023-01-10 21:32:24.630000+00:00,510,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302
2023-01-10 21:29:56.009000+00:00,2023-01-10 21:35:03.807000+00:00,307,444,AHO,langs Maridalsveien,59.925265,10.750462,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-01-10 21:32:24.237000+00:00,2023-01-10 21:35:47.109000+00:00,202,412,Jakob kirke,langs Torggata,59.917866,10.754898,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2023-01-10 21:37:12.823000+00:00,2023-01-10 21:44:59.716000+00:00,466,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655
2023-01-10 21:38:41.421000+00:00,2023-01-10 21:45:14.451000+00:00,393,442,Vulkan,ved Maridalsveien,59.92251,10.75101,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2023-01-10 21:44:47.498000+00:00,2023-01-10 21:50:42.871000+00:00,355,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2023-01-10 21:46:51.869000+00:00,2023-01-10 21:51:46.403000+00:00,294,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-01-10 21:48:31.150000+00:00,2023-01-10 22:01:10.478000+00:00,759,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627
2023-01-10 21:53:51.308000+00:00,2023-01-10 22:01:10.997000+00:00,439,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2023-01-10 21:59:54.205000+00:00,2023-01-10 22:08:37.684000+00:00,523,410,Landstads gate,langs Uelands gate,59.929005,10.7496755,569,Botanisk hage sør-vest,ved Sars' gate,59.91783548782385,10.766373769557958
2023-01-10 22:04:56.315000+00:00,2023-01-10 22:17:14.240000+00:00,737,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2023-01-10 22:08:42.461000+00:00,2023-01-10 22:13:52.534000+00:00,310,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2023-01-10 22:13:39.506000+00:00,2023-01-10 22:19:58.126000+00:00,378,382,Stensgata,ved trikkestoppet,59.92958561753996,10.732839000000013,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745
2023-01-10 22:27:33.045000+00:00,2023-01-10 22:39:52.820000+00:00,739,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,525,Myraløkka Øst,ved Bentsenbrua,59.937205,10.7605813
2023-01-10 22:29:12.433000+00:00,2023-01-10 22:36:14.591000+00:00,422,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-01-10 22:39:40.451000+00:00,2023-01-10 22:47:13.680000+00:00,453,382,Stensgata,ved trikkestoppet,59.92958561753996,10.732839000000013,449,Ruseløkkgården,langs Løkkeveien,59.91357497092093,10.726229742333288
2023-01-10 22:48:21.970000+00:00,2023-01-10 22:58:10.564000+00:00,588,561,Kirkeveien,ved Gørbitz' gate,59.93347989334691,10.726294394131088,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2023-01-10 22:55:04.375000+00:00,2023-01-10 22:57:37.091000+00:00,152,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2023-01-10 22:59:26.651000+00:00,2023-01-10 23:04:18.155000+00:00,291,413,Majorstuen,på Vinkelplassen,59.929045,10.716926,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627
2023-01-10 23:04:09.398000+00:00,2023-01-10 23:27:13.271000+00:00,1383,458,Jenny Braatens Plass,langs Rosenhoffgata,59.928349,10.77837,603,Frogner plass,i rundkjøringen,59.9225392,10.7045406
2023-01-10 23:48:57.494000+00:00,2023-01-10 23:55:17.069000+00:00,379,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-01-10 23:53:23.235000+00:00,2023-01-11 00:00:49.726000+00:00,446,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-01-11 04:44:23.424000+00:00,2023-01-11 04:46:11.624000+00:00,108,624,Dælenenggata,ved Fagerheimgata,59.9287502718149,10.767546377298158,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2023-01-11 04:45:00.249000+00:00,2023-01-11 05:03:10.534000+00:00,1090,572,Skøyen,under broen,59.92226850808104,10.679579749668129,560,Gaustad T-bane,langs Slemdalsveien,59.945955,10.710392
2023-01-11 04:59:05.618000+00:00,2023-01-11 05:09:51.071000+00:00,645,525,Myraløkka Øst,ved Bentsenbrua,59.937205,10.7605813,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2023-01-11 05:19:15.448000+00:00,2023-01-11 05:32:04.717000+00:00,769,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2023-01-11 05:29:05.476000+00:00,2023-01-11 05:35:05.098000+00:00,359,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211
2023-01-11 05:31:51.802000+00:00,2023-01-11 05:33:31.624000+00:00,99,436,Vestkanttorvet,langs Tidemands gate,59.9244031,10.7130691,436,Vestkanttorvet,langs Tidemands gate,59.9244031,10.7130691
2023-01-11 05:34:02.509000+00:00,2023-01-11 05:45:02.465000+00:00,659,436,Vestkanttorvet,langs Tidemands gate,59.9244031,10.7130691,445,Sjølyst,Drammensveien ved rundkjøring,59.921673,10.67666
2023-01-11 05:37:00.563000+00:00,2023-01-11 05:46:31.052000+00:00,570,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2023-01-11 05:41:49.672000+00:00,2023-01-11 05:46:16.725000+00:00,267,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2023-01-11 05:42:33.168000+00:00,2023-01-11 05:46:47.215000+00:00,254,444,AHO,langs Maridalsveien,59.925265,10.750462,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232
2023-01-11 05:43:13.500000+00:00,2023-01-11 05:52:36.056000+00:00,562,473,Majorstuveien,langs Maries gate,59.926697,10.716195,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2023-01-11 05:43:23.657000+00:00,2023-01-11 05:54:17.626000+00:00,653,444,AHO,langs Maridalsveien,59.925265,10.750462,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2023-01-11 05:44:37.826000+00:00,2023-01-11 05:51:49.968000+00:00,432,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-01-11 05:47:06.882000+00:00,2023-01-11 05:51:41.599000+00:00,274,473,Majorstuveien,langs Maries gate,59.926697,10.716195,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634
2023-01-11 05:47:20.057000+00:00,2023-01-11 05:52:46.883000+00:00,326,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2023-01-11 05:47:51.714000+00:00,2023-01-11 05:56:14.949000+00:00,503,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2023-01-11 05:52:10.391000+00:00,2023-01-11 05:59:37.971000+00:00,447,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372,441,Vippetangen øst,nærmest Operaen,59.903989,10.741077
2023-01-11 05:52:23.012000+00:00,2023-01-11 05:57:25.749000+00:00,302,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2023-01-11 05:52:26.575000+00:00,2023-01-11 05:55:23.088000+00:00,176,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-01-11 05:53:08.839000+00:00,2023-01-11 05:59:11.981000+00:00,363,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2023-01-11 05:54:10.326000+00:00,2023-01-11 05:57:02.828000+00:00,172,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2023-01-11 05:54:29.285000+00:00,2023-01-11 06:00:34.213000+00:00,364,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-01-11 05:55:56.472000+00:00,2023-01-11 05:59:02.738000+00:00,186,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-01-11 05:56:30.707000+00:00,2023-01-11 06:01:07.390000+00:00,276,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-01-11 05:56:38.674000+00:00,2023-01-11 06:00:49.281000+00:00,250,442,Vulkan,ved Maridalsveien,59.92251,10.75101,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135
2023-01-11 05:57:51.549000+00:00,2023-01-11 06:03:44.976000+00:00,353,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-01-11 05:57:55.548000+00:00,2023-01-11 06:14:31.804000+00:00,996,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,567,Forskningsveien,ved SINTEF,59.945450633702556,10.713867957672134
2023-01-11 05:58:26.905000+00:00,2023-01-11 06:11:55.462000+00:00,808,415,Sinsenveien,ved Kongehellegata,59.929542,10.781053,502,Ullevål sykehus,langs Kirkeveien,59.9360307,10.7364516
2023-01-11 06:01:53.710000+00:00,2023-01-11 06:06:01.525000+00:00,247,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-01-11 06:03:27.102000+00:00,2023-01-11 06:17:27.745000+00:00,840,506,Botanisk Hage vest,ved Blytts gate,59.92012811804052,10.768875408563598,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2023-01-11 06:03:36.098000+00:00,2023-01-11 06:06:43.037000+00:00,186,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2023-01-11 06:03:36.297000+00:00,2023-01-11 06:16:41.146000+00:00,784,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2023-01-11 06:03:48.467000+00:00,2023-01-11 06:09:34.380000+00:00,345,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135
2023-01-11 06:07:01.567000+00:00,2023-01-11 06:15:22.342000+00:00,500,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2023-01-11 06:07:02.080000+00:00,2023-01-11 06:12:58.368000+00:00,356,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2023-01-11 06:08:29.055000+00:00,2023-01-11 06:11:29.665000+00:00,180,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2023-01-11 06:10:38.497000+00:00,2023-01-11 06:15:01.878000+00:00,263,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-01-11 06:15:04.664000+00:00,2023-01-11 06:24:11.376000+00:00,546,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2023-01-11 06:16:09.130000+00:00,2023-01-11 06:20:00.235000+00:00,231,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-01-11 06:16:27.894000+00:00,2023-01-11 06:18:07.593000+00:00,99,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2023-01-11 06:17:31.559000+00:00,2023-01-11 06:27:00.140000+00:00,568,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-01-11 06:17:40.432000+00:00,2023-01-11 06:26:10.685000+00:00,510,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2023-01-11 06:18:41.969000+00:00,2023-01-11 06:27:46.728000+00:00,544,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2023-01-11 06:21:16.173000+00:00,2023-01-11 06:25:45.107000+00:00,268,568,Frognerveien,ved Vestheimgata,59.9170851,10.7128796,511,Henrik Ibsens gate,ved Parkveien,59.915088,10.7222803
2023-01-11 06:21:18.373000+00:00,2023-01-11 06:23:41.720000+00:00,143,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-01-11 06:22:06.859000+00:00,2023-01-11 06:30:02.714000+00:00,475,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-01-11 06:22:51.470000+00:00,2023-01-11 06:30:08.031000+00:00,436,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-01-11 06:23:30.381000+00:00,2023-01-11 06:29:08.330000+00:00,337,451,Suhms gate,ved Oslo døvekirke,59.929419,10.726195,378,Colosseum Kino,langs Fridtjof Nansens vei,59.92984300295666,10.711284727205708
2023-01-11 06:24:48.331000+00:00,2023-01-11 06:36:57.161000+00:00,728,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-01-11 06:27:33.907000+00:00,2023-01-11 06:33:29.676000+00:00,355,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-01-11 06:27:50.227000+00:00,2023-01-11 06:39:18.608000+00:00,688,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654
2023-01-11 06:27:51.321000+00:00,2023-01-11 06:34:22.228000+00:00,390,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2023-01-11 06:28:30.552000+00:00,2023-01-11 06:40:44.201000+00:00,733,454,Furulund,langs Vækerøveien,59.9198098,10.651118,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2023-01-11 06:28:38.134000+00:00,2023-01-11 06:35:57.968000+00:00,439,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541
2023-01-11 06:28:55.590000+00:00,2023-01-11 06:30:48.706000+00:00,113,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
